title,authors,pdf
MVD-Fusion: Single-view 3D via Depth-consistent Multi-view Generation,"{Hu, Hanzhe; Zhou, Zhizhuo; Jampani, Varun; Tulsiani, Shubham}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Hu_MVD-Fusion_Single-view_3D_CVPR_2024_supplemental.pdf
Effective Video Mirror Detection with Inconsistent Motion Cues,"{Warren, Alex; Xu, Ke; Lin, Jiaying; Tam, Gary K.L.; Lau, Rynson W.H.}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Warren_Effective_Video_Mirror_CVPR_2024_supplemental.pdf
Multi-Object Tracking in the Dark,"{Wang, Xinzhe; Ma, Kang; Liu, Qiankun; Zou, Yunhao; Fu, Ying}",https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Multi-Object_Tracking_in_the_Dark_CVPR_2024_paper.pdf
UniHuman: A Unified Model For Editing Human Images in the Wild,"{Li, Nannan; Liu, Qing; Singh, Krishna Kumar; Wang, Yilin; Zhang, Jianming; Plummer, Bryan A.; Lin, Zhe}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_UniHuman_A_Unified_CVPR_2024_supplemental.pdf
DiffAgent: Fast and Accurate Text-to-Image API Selection with Large Language Model,"{Zhao, Lirui; Yang, Yue; Zhang, Kaipeng; Shao, Wenqi; Zhang, Yuxin; Qiao, Yu; Luo, Ping; Ji, Rongrong}",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhao_DiffAgent_Fast_and_Accurate_Text-to-Image_API_Selection_with_Large_Language_CVPR_2024_paper.pdf
In Search of a Data Transformation That Accelerates Neural Field Training,"{Seo, Junwon; Lee, Sangyoon; Kim, Kwang In; Lee, Jaeho}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Seo_In_Search_of_CVPR_2024_supplemental.pdf
Zero-Painter: Training-Free Layout Control for Text-to-Image Synthesis,"{Ohanyan, Marianna; Manukyan, Hayk; Wang, Zhangyang; Navasardyan, Shant; Shi, Humphrey}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ohanyan_Zero-Painter_Training-Free_Layout_CVPR_2024_supplemental.pdf
DiffLoc: Diffusion Model for Outdoor LiDAR Localization,"{Li, Wen; Yang, Yuyang; Yu, Shangshu; Hu, Guosheng; Wen, Chenglu; Cheng, Ming; Wang, Cheng}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_DiffLoc_Diffusion_Model_CVPR_2024_supplemental.pdf
Towards 3D Vision with Low-Cost Single-Photon Cameras,"{Mu, Fangzhou; Sifferman, Carter; Jungerman, Sacha; Li, Yiquan; Han, Mark; Gleicher, Michael; Gupta, Mohit; Li, Yin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Mu_Towards_3D_Vision_CVPR_2024_supplemental.pdf
WonderJourney: Going from Anywhere to Everywhere,"{Yu, Hong-Xing; Duan, Haoyi; Hur, Junhwa; Sargent, Kyle; Rubinstein, Michael; Freeman, William T.; Cole, Forrester; Sun, Deqing; Snavely, Noah; Wu, Jiajun; Herrmann, Charles}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yu_WonderJourney_Going_from_CVPR_2024_supplemental.pdf
On Scaling Up a Multilingual Vision and Language Model,"{Chen, Xi; Djolonga, Josip; Padlewski, Piotr; Mustafa, Basil; Changpinyo, Soravit; Wu, Jialin; Ruiz, Carlos Riquelme; Goodman, Sebastian; Wang, Xiao; Tay, Yi; Shakeri, Siamak; Dehghani, Mostafa; Salz, Daniel; Lucic, Mario; Tschannen, Michael; Nagrani, Arsha; Hu, Hexiang; Joshi, Mandar; Pang, Bo; Montgomery, Ceslee; Pietrzyk, Paulina; Ritter, Marvin; Piergiovanni, AJ; Minderer, Matthias; Pavetic, Filip; Waters, Austin; Li, Gang; Alabdulmohsin, Ibrahim; Beyer, Lucas; Amelot, Julien; Lee, Kenton; Steiner, Andreas Peter; Li, Yang; Keysers, Daniel; Arnab, Anurag; Xu, Yuanzhong; Rong, Keran; Kolesnikov, Alexander; Seyedhosseini, Mojtaba; Angelova, Anelia; Zhai, Xiaohua; Houlsby, Neil; Soricut, Radu}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chen_On_Scaling_Up_CVPR_2024_supplemental.pdf
Day-Night Cross-domain Vehicle Re-identification,"{Li, Hongchao; Chen, Jingong; Zheng, Aihua; Wu, Yong; Luo, Yonglong}",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_Day-Night_Cross-domain_Vehicle_Re-identification_CVPR_2024_paper.pdf
4D-fy: Text-to-4D Generation Using Hybrid Score Distillation Sampling,"{Bahmani, Sherwin; Skorokhodov, Ivan; Rong, Victor; Wetzstein, Gordon; Guibas, Leonidas; Wonka, Peter; Tulyakov, Sergey; Park, Jeong Joon; Tagliasacchi, Andrea; Lindell, David B.}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bahmani_4D-fy_Text-to-4D_Generation_CVPR_2024_supplemental.pdf
Adversarial Distillation Based on Slack Matching and Attribution Region Alignment,"{Yin, Shenglin; Xiao, Zhen; Song, Mingxuan; Long, Jieyi}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yin_Adversarial_Distillation_Based_CVPR_2024_supplemental.pdf
Boosting Spike Camera Image Reconstruction from a Perspective of Dealing with Spike Fluctuations,"{Zhao, Rui; Xiong, Ruiqin; Zhao, Jing; Zhang, Jian; Fan, Xiaopeng; Yu, Zhaofei; Huang, Tiejun}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Boosting_Spike_Camera_CVPR_2024_supplemental.pdf
Text-guided Explorable Image Super-resolution,"{Gandikota, Kanchana Vaishnavi; Chandramouli, Paramanand}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Gandikota_Text-guided_Explorable_Image_CVPR_2024_supplemental.pdf
FreeControl: Training-Free Spatial Control of Any Text-to-Image Diffusion Model with Any Condition,"{Mo, Sicheng; Mu, Fangzhou; Lin, Kuan Heng; Liu, Yanli; Guan, Bochen; Li, Yin; Zhou, Bolei}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Mo_FreeControl_Training-Free_Spatial_CVPR_2024_supplemental.pdf
VMC: Video Motion Customization using Temporal Attention Adaption for Text-to-Video Diffusion Models,"{Jeong, Hyeonho; Park, Geon Yeong; Ye, Jong Chul}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Jeong_VMC_Video_Motion_CVPR_2024_supplemental.pdf
Holodeck: Language Guided Generation of 3D Embodied AI Environments,"{Yang, Yue; Sun, Fan-Yun; Weihs, Luca; VanderBilt, Eli; Herrasti, Alvaro; Han, Winson; Wu, Jiajun; Haber, Nick; Krishna, Ranjay; Liu, Lingjie; Callison-Burch, Chris; Yatskar, Mark; Kembhavi, Aniruddha; Clark, Christopher}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yang_Holodeck_Language_Guided_CVPR_2024_supplemental.pdf
Distilled Datamodel with Reverse Gradient Matching,"{Ye, Jingwen; Yu, Ruonan; Liu, Songhua; Wang, Xinchao}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ye_Distilled_Datamodel_with_CVPR_2024_supplemental.pdf
DistriFusion: Distributed Parallel Inference for High-Resolution Diffusion Models,"{Li, Muyang; Cai, Tianle; Cao, Jiaxin; Zhang, Qinsheng; Cai, Han; Bai, Junjie; Jia, Yangqing; Li, Kai; Han, Song}",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_DistriFusion_Distributed_Parallel_Inference_for_High-Resolution_Diffusion_Models_CVPR_2024_paper.pdf
Improving the Generalization of Segmentation Foundation Model under Distribution Shift via Weakly Supervised Adaptation,"{Zhang, Haojie; Su, Yongyi; Xu, Xun; Jia, Kui}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Improving_the_Generalization_CVPR_2024_supplemental.pdf
Pseudo Label Refinery for Unsupervised Domain Adaptation on Cross-dataset 3D Object Detection,"{Zhang, Zhanwei; Chen, Minghao; Xiao, Shuai; Peng, Liang; Li, Hengjia; Lin, Binbin; Li, Ping; Wang, Wenxiao; Wu, Boxi; Cai, Deng}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Pseudo_Label_Refinery_CVPR_2024_supplemental.pdf
Reconstructing Hands in 3D with Transformers,"{Pavlakos, Georgios; Shan, Dandan; Radosavovic, Ilija; Kanazawa, Angjoo; Fouhey, David; Malik, Jitendra}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Pavlakos_Reconstructing_Hands_in_CVPR_2024_supplemental.pdf
AZ-NAS: Assembling Zero-Cost Proxies for Network Architecture Search,"{Lee, Junghyup; Ham, Bumsub}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lee_AZ-NAS_Assembling_Zero-Cost_CVPR_2024_supplemental.pdf
Correspondence-Free Non-Rigid Point Set Registration Using Unsupervised Clustering Analysis,"{Zhao, Mingyang; Jiang, Jingen; Ma, Lei; Xin, Shiqing; Meng, Gaofeng; Yan, Dong-Ming}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Correspondence-Free_Non-Rigid_Point_CVPR_2024_supplemental.pdf
Improving Physics-Augmented Continuum Neural Radiance Field-Based Geometry-Agnostic System Identification with Lagrangian Particle Optimization,"{Kaneko, Takuhiro}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kaneko_Improving_Physics-Augmented_Continuum_CVPR_2024_supplemental.pdf
BadCLIP: Trigger-Aware Prompt Learning for Backdoor Attacks on CLIP,"{Bai, Jiawang; Gao, Kuofeng; Min, Shaobo; Xia, Shu-Tao; Li, Zhifeng; Liu, Wei}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bai_BadCLIP_Trigger-Aware_Prompt_CVPR_2024_supplemental.pdf
Beyond Image Super-Resolution for Image Recognition with Task-Driven Perceptual Loss,"{Kim, Jaeha; Oh, Junghun; Lee, Kyoung Mu}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kim_Beyond_Image_Super-Resolution_CVPR_2024_supplemental.pdf
PELA: Learning Parameter-Efficient Models with Low-Rank Approximation,"{Guo, Yangyang; Wang, Guangzhi; Kankanhalli, Mohan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Guo_PELA_Learning_Parameter-Efficient_CVPR_2024_supplemental.pdf
XCube: Large-Scale 3D Generative Modeling using Sparse Voxel Hierarchies,"{Ren, Xuanchi; Huang, Jiahui; Zeng, Xiaohui; Museth, Ken; Fidler, Sanja; Williams, Francis}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ren_XCube_Large-Scale_3D_CVPR_2024_supplemental.pdf
PixelRNN: In-pixel Recurrent Neural Networks for End-to-end-optimized Perception with Neural Sensors,"{So, Haley M.; Bose, Laurie; Dudek, Piotr; Wetzstein, Gordon}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/So_PixelRNN_In-pixel_Recurrent_CVPR_2024_supplemental.pdf
Reconstruction-free Cascaded Adaptive Compressive Sensing,"{Qiu, Chenxi; Yue, Tao; Hu, Xuemei}",https://openaccess.thecvf.com/content/CVPR2024/papers/Qiu_Reconstruction-free_Cascaded_Adaptive_Compressive_Sensing_CVPR_2024_paper.pdf
Auto-Train-Once: Controller Network Guided Automatic Network Pruning from Scratch,"{Wu, Xidong; Gao, Shangqian; Zhang, Zeyu; Li, Zhenzhen; Bao, Runxue; Zhang, Yanfu; Wang, Xiaoqian; Huang, Heng}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wu_Auto-Train-Once_Controller_Network_CVPR_2024_supplemental.pdf
Constructing and Exploring Intermediate Domains in Mixed Domain Semi-supervised Medical Image Segmentation,"{Ma, Qinghe; Zhang, Jian; Qi, Lei; Yu, Qian; Shi, Yinghuan; Gao, Yang}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ma_Constructing_and_Exploring_CVPR_2024_supplemental.pdf
DUSt3R: Geometric 3D Vision Made Easy,"{Wang, Shuzhe; Leroy, Vincent; Cabon, Yohann; Chidlovskii, Boris; Revaud, Jerome}",https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_DUSt3R_Geometric_3D_Vision_Made_Easy_CVPR_2024_paper.pdf
From Isolated Islands to Pangea: Unifying Semantic Space for Human Action Understanding,"{Li, Yong-Lu; Wu, Xiaoqian; Liu, Xinpeng; Wang, Zehao; Dou, Yiming; Ji, Yikun; Zhang, Junyi; Li, Yixing; Lu, Xudong; Tan, Jingru; Lu, Cewu}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_From_Isolated_Islands_CVPR_2024_supplemental.pdf
Bootstrapping Autonomous Driving Radars with Self-Supervised Learning,"{Hao, Yiduo; Madani, Sohrab; Guan, Junfeng; Alloulah, Mohammed; Gupta, Saurabh; Hassanieh, Haitham}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Hao_Bootstrapping_Autonomous_Driving_CVPR_2024_supplemental.pdf
Robust Distillation via Untargeted and Targeted Intermediate Adversarial Samples,"{Dong, Junhao; Koniusz, Piotr; Chen, Junxi; Wang, Z. Jane; Ong, Yew-Soon}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Dong_Robust_Distillation_via_CVPR_2024_supplemental.pdf
USE: Universal Segment Embeddings for Open-Vocabulary Image Segmentation,"{Wang, Xiaoqi; He, Wenbin; Xuan, Xiwei; Sebastian, Clint; Ono, Jorge Piazentin; Li, Xin; Behpour, Sima; Doan, Thang; Gou, Liang; Shen, Han-Wei; Ren, Liu}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_USE_Universal_Segment_CVPR_2024_supplemental.pdf
Functional Diffusion,"{Zhang, Biao; Wonka, Peter}",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Functional_Diffusion_CVPR_2024_paper.pdf
Soften to Defend: Towards Adversarial Robustness via Self-Guided Label Refinement,"{Li, Zhuorong; Yu, Daiwei; Wei, Lina; Jin, Canghong; Zhang, Yun; Chan, Sixian}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_Soften_to_Defend_CVPR_2024_supplemental.pdf
Weakly Supervised Monocular 3D Detection with a Single-View Image,"{Jiang, Xueying; Jin, Sheng; Lu, Lewei; Zhang, Xiaoqin; Lu, Shijian}",https://openaccess.thecvf.com/content/CVPR2024/papers/Jiang_Weakly_Supervised_Monocular_3D_Detection_with_a_Single-View_Image_CVPR_2024_paper.pdf
Pose-Guided Self-Training with Two-Stage Clustering for Unsupervised Landmark Discovery,"{Tourani, Siddharth; Alwheibi, Ahmed; Mahmood, Arif; Khan, Muhammad Haris}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tourani_Pose-Guided_Self-Training_with_CVPR_2024_supplemental.pdf
Learning from Synthetic Human Group Activities,"{Chang, Che-Jui; Li, Danrui; Patel, Deep; Goel, Parth; Zhou, Honglu; Moon, Seonghyeon; Sohn, Samuel S.; Yoon, Sejong; Pavlovic, Vladimir; Kapadia, Mubbasir}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chang_Learning_from_Synthetic_CVPR_2024_supplemental.pdf
Blind Image Quality Assessment Based on Geometric Order Learning,"{Shin, Nyeong-Ho; Lee, Seon-Ho; Kim, Chang-Su}",https://openaccess.thecvf.com/content/CVPR2024/papers/Shin_Blind_Image_Quality_Assessment_Based_on_Geometric_Order_Learning_CVPR_2024_paper.pdf
Text Grouping Adapter: Adapting Pre-trained Text Detector for Layout Analysis,"{Bi, Tianci; Zhang, Xiaoyi; Zhang, Zhizheng; Xie, Wenxuan; Lan, Cuiling; Lu, Yan; Zheng, Nanning}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bi_Text_Grouping_Adapter_CVPR_2024_supplemental.pdf
Generalizable Whole Slide Image Classification with Fine-Grained Visual-Semantic Interaction,"{Li, Hao; Chen, Ying; Chen, Yifei; Yu, Rongshan; Yang, Wenxian; Wang, Liansheng; Ding, Bowen; Han, Yuchen}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_Generalizable_Whole_Slide_CVPR_2024_supplemental.pdf
THRONE: An Object-based Hallucination Benchmark for the Free-form Generations of Large Vision-Language Models,"{Kaul, Prannay; Li, Zhizhong; Yang, Hao; Dukler, Yonatan; Swaminathan, Ashwin; Taylor, C. J.; Soatto, Stefano}",https://openaccess.thecvf.com/content/CVPR2024/papers/Kaul_THRONE_An_Object-based_Hallucination_Benchmark_for_the_Free-form_Generations_of_CVPR_2024_paper.pdf
Wired Perspectives: Multi-View Wire Art Embraces Generative AI,"{Qu, Zhiyu; Yang, Lan; Zhang, Honggang; Xiang, Tao; Pang, Kaiyue; Song, Yi-Zhe}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Qu_Wired_Perspectives_Multi-View_CVPR_2024_supplemental.pdf
LUWA Dataset: Learning Lithic Use-Wear Analysis on Microscopic Images,"{Zhang, Jing; Fang, Irving; Wu, Hao; Kaushik, Akshat; Rodriguez, Alice; Zhao, Hanwen; Zhang, Juexiao; Zheng, Zhuo; Iovita, Radu; Feng, Chen}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_LUWA_Dataset_Learning_CVPR_2024_supplemental.pdf
Generalizing 6-DoF Grasp Detection via Domain Prior Knowledge,"{Ma, Haoxiang; Shi, Modi; Gao, Boyang; Huang, Di}",https://openaccess.thecvf.com/content/CVPR2024/papers/Ma_Generalizing_6-DoF_Grasp_Detection_via_Domain_Prior_Knowledge_CVPR_2024_paper.pdf
The Audio-Visual Conversational Graph: From an Egocentric-Exocentric Perspective,"{Jia, Wenqi; Liu, Miao; Jiang, Hao; Ananthabhotla, Ishwarya; Rehg, James M.; Ithapu, Vamsi Krishna; Gao, Ruohan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Jia_The_Audio-Visual_Conversational_CVPR_2024_supplemental.pdf
Byzantine-robust Decentralized Federated Learning via Dual-domain Clustering and Trust Bootstrapping,"{Sun, Peng; Liu, Xinyang; Wang, Zhibo; Liu, Bo}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sun_Byzantine-robust_Decentralized_Federated_CVPR_2024_supplemental.pdf
Leveraging Camera Triplets for Efficient and Accurate Structure-from-Motion,"{Manam, Lalit; Govindu, Venu Madhav}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Manam_Leveraging_Camera_Triplets_CVPR_2024_supplemental.pdf
SimDA: Simple Diffusion Adapter for Efficient Video Generation,"{Xing, Zhen; Dai, Qi; Hu, Han; Wu, Zuxuan; Jiang, Yu-Gang}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xing_SimDA_Simple_Diffusion_CVPR_2024_supplemental.pdf
Multi-view Aggregation Network for Dichotomous Image Segmentation,"{Yu, Qian; Zhao, Xiaoqi; Pang, Youwei; Zhang, Lihe; Lu, Huchuan}",https://openaccess.thecvf.com/content/CVPR2024/papers/Yu_Multi-view_Aggregation_Network_for_Dichotomous_Image_Segmentation_CVPR_2024_paper.pdf
A Recipe for Scaling up Text-to-Video Generation with Text-free Videos,"{Wang, Xiang; Zhang, Shiwei; Yuan, Hangjie; Qing, Zhiwu; Gong, Biao; Zhang, Yingya; Shen, Yujun; Gao, Changxin; Sang, Nong}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_A_Recipe_for_CVPR_2024_supplemental.pdf
Molecular Data Programming: Towards Molecule Pseudo-labeling with Systematic Weak Supervision,"{Juan, Xin; Zhou, Kaixiong; Liu, Ninghao; Chen, Tianlong; Wang, Xin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Juan_Molecular_Data_Programming_CVPR_2024_supplemental.pdf
RadSimReal: Bridging the Gap Between Synthetic and Real Data in Radar Object Detection With Simulation,"{Bialer, Oded; Haitman, Yuval}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bialer_RadSimReal_Bridging_the_CVPR_2024_supplemental.pdf
No More Ambiguity in 360deg Room Layout via Bi-Layout Estimation,"{Tsai, Yu-Ju; Jhang, Jin-Cheng; Zheng, Jingjing; Wang, Wei; Chen, Albert Y. C.; Sun, Min; Kuo, Cheng-Hao; Yang, Ming-Hsuan}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tsai_No_More_Ambiguity_CVPR_2024_supplemental.pdf
Residual Denoising Diffusion Models,"{Liu, Jiawei; Wang, Qiang; Fan, Huijie; Wang, Yinong; Tang, Yandong; Qu, Liangqiong}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Liu_Residual_Denoising_Diffusion_CVPR_2024_supplemental.pdf
Towards Accurate and Robust Architectures via Neural Architecture Search,"{Ou, Yuwei; Feng, Yuqi; Sun, Yanan}",https://openaccess.thecvf.com/content/CVPR2024/papers/Ou_Towards_Accurate_and_Robust_Architectures_via_Neural_Architecture_Search_CVPR_2024_paper.pdf
Closely Interactive Human Reconstruction with Proxemics and Physics-Guided Adaption,"{Huang, Buzhen; Li, Chen; Xu, Chongyang; Pan, Liang; Wang, Yangang; Lee, Gim Hee}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_Closely_Interactive_Human_CVPR_2024_supplemental.pdf
A Noisy Elephant in the Room: Is Your Out-of-Distribution Detector Robust to Label Noise?,"{Humblot-Renaux, Galadrielle; Escalera, Sergio; Moeslund, Thomas B.}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Humblot-Renaux_A_Noisy_Elephant_CVPR_2024_supplemental.pdf
VideoMAC: Video Masked Autoencoders Meet ConvNets,"{Pei, Gensheng; Chen, Tao; Jiang, Xiruo; Liu, Huafeng; Sun, Zeren; Yao, Yazhou}",https://openaccess.thecvf.com/content/CVPR2024/papers/Pei_VideoMAC_Video_Masked_Autoencoders_Meet_ConvNets_CVPR_2024_paper.pdf
Taming Stable Diffusion for Text to 360 Panorama Image Generation,"{Zhang, Cheng; Wu, Qianyi; Gambardella, Camilo Cruz; Huang, Xiaoshui; Phung, Dinh; Ouyang, Wanli; Cai, Jianfei}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Taming_Stable_Diffusion_CVPR_2024_supplemental.pdf
3DSFLabelling: Boosting 3D Scene Flow Estimation by Pseudo Auto-labelling,"{Jiang, Chaokang; Wang, Guangming; Liu, Jiuming; Wang, Hesheng; Ma, Zhuang; Liu, Zhenqiang; Liang, Zhujin; Shan, Yi; Du, Dalong}",https://openaccess.thecvf.com/content/CVPR2024/papers/Jiang_3DSFLabelling_Boosting_3D_Scene_Flow_Estimation_by_Pseudo_Auto-labelling_CVPR_2024_paper.pdf
Unsigned Orthogonal Distance Fields: An Accurate Neural Implicit Representation for Diverse 3D Shapes,"{Lu, Yujie; Wan, Long; Ding, Nayu; Wang, Yulong; Shen, Shuhan; Cai, Shen; Gao, Lin}",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lu_Unsigned_Orthogonal_Distance_CVPR_2024_supplemental.pdf
